model_key,domain,sub,framing,condition,category,sample_id,scalar,extraction_status,thinking_length
grok,creative,,editorial,author_human,structured,8,7.0,clean,2743
grok,creative,,editorial,author_human,structured,9,7.0,clean,3242
grok,creative,,editorial,author_human,structured,11,7.0,clean,2772
grok,creative,,editorial,author_human,structured,12,7.0,clean,2532
grok,creative,,editorial,author_human,structured,10,8.0,clean,3370
grok,creative,,editorial,author_human,structured,13,7.0,clean,2709
grok,creative,,editorial,author_human,structured,14,7.0,clean,3162
grok,creative,,editorial,author_human,structured,15,7.0,clean,2904
grok,creative,,editorial,author_human,structured,17,7.0,clean,2565
grok,creative,,editorial,author_human,structured,16,7.0,clean,3259
grok,creative,,editorial,author_human,structured,18,7.0,clean,3232
grok,creative,,editorial,author_human,structured,19,7.0,clean,3984
grok,creative,,editorial,bare,control,0,7.0,clean,2363
grok,creative,,editorial,bare,control,1,7.0,clean,2835
grok,creative,,editorial,bare,control,2,7.0,clean,2885
grok,creative,,editorial,bare,control,3,7.0,clean,3259
grok,creative,,editorial,bare,control,4,7.0,clean,3233
grok,creative,,editorial,bare,control,6,8.0,clean,3051
grok,creative,,editorial,bare,control,5,8.0,clean,3550
grok,creative,,editorial,bare,control,7,7.0,clean,3317
grok,creative,,editorial,bare,control,8,7.0,clean,3328
grok,creative,,editorial,bare,control,9,7.0,clean,3390
grok,creative,,editorial,bare,control,10,7.0,clean,2695
grok,creative,,editorial,bare,control,11,7.0,clean,2527
grok,creative,,editorial,bare,control,13,7.0,clean,2087
grok,creative,,editorial,bare,control,12,8.0,clean,2740
grok,creative,,editorial,bare,control,15,7.0,clean,2797
grok,creative,,editorial,bare,control,14,7.0,clean,3152
grok,creative,,editorial,bare,control,16,7.0,clean,2833
grok,creative,,editorial,bare,control,17,7.0,clean,2911
grok,creative,,editorial,bare,control,18,8.0,clean,3901
grok,creative,,editorial,bare,control,19,7.0,clean,3630
grok,creative,,editorial,control_irrelevant,control,0,7.0,clean,3827
grok,creative,,editorial,control_irrelevant,control,3,7.0,clean,2162
grok,creative,,editorial,control_irrelevant,control,1,8.0,clean,3442
grok,creative,,editorial,control_irrelevant,control,2,7.0,clean,3359
grok,creative,,editorial,control_irrelevant,control,4,8.0,clean,2846
grok,creative,,editorial,control_irrelevant,control,5,7.0,clean,3382
grok,creative,,editorial,control_irrelevant,control,6,8.0,clean,3083
grok,creative,,editorial,control_irrelevant,control,7,7.0,clean,2707
grok,creative,,editorial,control_irrelevant,control,9,7.0,clean,2969
grok,creative,,editorial,control_irrelevant,control,8,7.0,clean,3135
grok,creative,,editorial,control_irrelevant,control,10,7.0,clean,3117
grok,creative,,editorial,control_irrelevant,control,12,8.0,clean,2296
grok,creative,,editorial,control_irrelevant,control,11,7.0,clean,3332
grok,creative,,editorial,control_irrelevant,control,13,7.0,clean,2839
grok,creative,,editorial,control_irrelevant,control,15,7.0,clean,2802
grok,creative,,editorial,control_irrelevant,control,14,7.0,clean,2855
grok,creative,,editorial,control_irrelevant,control,17,7.0,clean,2588
grok,creative,,editorial,control_irrelevant,control,18,7.0,clean,2661
grok,creative,,editorial,control_irrelevant,control,16,8.0,clean,3107
grok,creative,,editorial,control_irrelevant,control,19,7.0,clean,2545
grok,creative,,editorial,effort_long,structured,0,7.0,clean,2451
grok,creative,,editorial,effort_long,structured,1,8.0,clean,3083
grok,creative,,editorial,effort_long,structured,3,8.0,clean,2508
grok,creative,,editorial,effort_long,structured,2,8.0,clean,3558
grok,creative,,editorial,effort_long,structured,4,7.0,clean,3045
grok,creative,,editorial,effort_long,structured,5,7.0,clean,3524
grok,creative,,editorial,effort_long,structured,6,7.0,clean,3196
grok,creative,,editorial,effort_long,structured,7,7.0,clean,2591
grok,creative,,editorial,effort_long,structured,8,7.0,clean,2939
grok,creative,,editorial,effort_long,structured,9,7.0,clean,2769
grok,creative,,editorial,effort_long,structured,10,7.0,clean,2557
grok,creative,,editorial,effort_long,structured,12,7.0,clean,2218
grok,creative,,editorial,effort_long,structured,11,7.0,clean,2989
grok,creative,,editorial,effort_long,structured,13,8.0,clean,2480
grok,creative,,editorial,effort_long,structured,15,8.0,clean,2878
grok,creative,,editorial,effort_long,structured,14,8.0,clean,3372
grok,creative,,editorial,effort_long,structured,17,7.0,clean,2627
grok,creative,,editorial,effort_long,structured,16,7.0,clean,2783
grok,creative,,editorial,effort_long,structured,18,7.0,clean,2832
grok,creative,,editorial,effort_long,structured,19,8.0,clean,3261
grok,creative,,editorial,effort_quick,structured,0,7.0,clean,2789
grok,creative,,editorial,effort_quick,structured,2,7.0,clean,2786
grok,creative,,editorial,effort_quick,structured,1,7.0,clean,3447
grok,creative,,editorial,effort_quick,structured,4,8.0,clean,2960
grok,creative,,editorial,effort_quick,structured,5,7.0,clean,2815
grok,creative,,editorial,effort_quick,structured,3,7.0,clean,3181
grok,creative,,editorial,effort_quick,structured,8,7.0,clean,2827
grok,creative,,editorial,effort_quick,structured,6,7.0,clean,3453
grok,creative,,editorial,effort_quick,structured,7,7.0,clean,3232
grok,creative,,editorial,effort_quick,structured,9,7.0,clean,2533
grok,creative,,editorial,effort_quick,structured,10,7.0,clean,3088
grok,creative,,editorial,effort_quick,structured,11,7.0,clean,3153
grok,creative,,editorial,effort_quick,structured,13,7.0,clean,2720
grok,creative,,editorial,effort_quick,structured,12,7.0,clean,3486
grok,creative,,editorial,effort_quick,structured,14,7.0,clean,3253
grok,creative,,editorial,effort_quick,structured,16,8.0,clean,2939
grok,creative,,editorial,effort_quick,structured,15,7.0,clean,3917
grok,creative,,editorial,effort_quick,structured,17,7.0,clean,3043
grok,creative,,editorial,effort_quick,structured,18,7.0,clean,3073
grok,creative,,editorial,effort_quick,structured,19,7.0,clean,3052
grok,creative,,editorial,neutral,control,0,7.0,clean,2504
grok,creative,,editorial,neutral,control,1,8.0,clean,2981
grok,creative,,editorial,neutral,control,2,7.0,clean,2894
grok,creative,,editorial,neutral,control,3,7.0,clean,2846
grok,creative,,editorial,neutral,control,4,7.0,clean,2596
grok,creative,,editorial,neutral,control,5,7.0,clean,3292
grok,creative,,editorial,neutral,control,6,7.0,clean,2325
grok,creative,,editorial,neutral,control,7,7.0,clean,3045
grok,creative,,editorial,neutral,control,9,7.0,clean,2864
grok,creative,,editorial,neutral,control,8,7.0,clean,3074
grok,creative,,editorial,neutral,control,10,8.0,clean,2916
grok,creative,,editorial,neutral,control,12,7.0,clean,2855
grok,creative,,editorial,neutral,control,11,8.0,clean,3025
grok,creative,,editorial,neutral,control,14,8.0,clean,2527
grok,creative,,editorial,neutral,control,13,7.0,clean,3612
grok,creative,,editorial,neutral,control,16,7.0,clean,2586
grok,creative,,editorial,neutral,control,15,7.0,clean,2979
grok,creative,,editorial,neutral,control,17,7.0,clean,3128
grok,creative,,editorial,neutral,control,18,7.0,clean,2926
grok,creative,,editorial,neutral,control,19,7.0,clean,2419
grok,creative,,editorial,translation,structured,0,8.0,clean,3978
grok,creative,,editorial,translation,structured,1,8.0,clean,3206
grok,creative,,editorial,translation,structured,2,7.0,clean,3667
grok,creative,,editorial,translation,structured,4,7.0,clean,2621
grok,creative,,editorial,translation,structured,3,7.0,clean,3010
grok,creative,,editorial,translation,structured,5,7.0,clean,2914
grok,creative,,editorial,translation,structured,6,7.0,clean,2106
grok,creative,,editorial,translation,structured,8,7.0,clean,2365
grok,creative,,editorial,translation,structured,9,8.0,clean,2966
grok,creative,,editorial,translation,structured,10,7.0,clean,3339
grok,creative,,editorial,translation,structured,7,7.0,clean,3482
grok,creative,,editorial,translation,structured,11,7.0,clean,3163
grok,creative,,editorial,translation,structured,12,7.0,clean,3302
grok,creative,,editorial,translation,structured,13,8.0,clean,3232
grok,creative,,editorial,translation,structured,14,7.0,clean,3106
grok,creative,,editorial,translation,structured,16,7.0,clean,2963
grok,creative,,editorial,translation,structured,15,8.0,clean,3364
grok,creative,,editorial,translation,structured,17,7.0,clean,4197
grok,creative,,editorial,translation,structured,18,7.0,clean,3182
grok,creative,,editorial,translation,structured,19,8.0,clean,3043
grok,creative,,editorial,vibe_astrology,vibe,3,7.0,clean,2293
grok,creative,,editorial,vibe_astrology,vibe,1,7.0,clean,2807
grok,creative,,editorial,vibe_astrology,vibe,4,7.0,clean,2518
grok,creative,,editorial,vibe_astrology,vibe,0,7.0,clean,3386
grok,creative,,editorial,vibe_astrology,vibe,2,7.0,clean,3768
grok,creative,,editorial,vibe_astrology,vibe,5,7.0,clean,3527
grok,creative,,editorial,vibe_astrology,vibe,6,7.0,clean,2849
grok,creative,,editorial,vibe_astrology,vibe,8,7.0,clean,3070
grok,creative,,editorial,vibe_astrology,vibe,9,7.0,clean,2983
grok,creative,,editorial,vibe_astrology,vibe,7,7.0,clean,2835
grok,creative,,editorial,vibe_astrology,vibe,11,8.0,clean,3136
grok,creative,,editorial,vibe_astrology,vibe,10,8.0,clean,3668
grok,creative,,editorial,vibe_astrology,vibe,12,7.0,clean,2539
grok,creative,,editorial,vibe_astrology,vibe,14,7.0,clean,3009
grok,creative,,editorial,vibe_astrology,vibe,13,8.0,clean,2730
grok,creative,,editorial,vibe_astrology,vibe,15,8.0,clean,3540
grok,creative,,editorial,vibe_astrology,vibe,16,8.0,clean,3021
grok,creative,,editorial,vibe_astrology,vibe,17,7.0,clean,2629
grok,creative,,editorial,vibe_astrology,vibe,18,7.0,clean,2970
grok,creative,,editorial,vibe_astrology,vibe,19,7.0,clean,3341
grok,creative,,editorial,vibe_former_roommate,vibe,0,7.0,clean,2482
grok,creative,,editorial,vibe_former_roommate,vibe,1,7.0,clean,3444
grok,creative,,editorial,vibe_former_roommate,vibe,2,6.0,clean,3424
grok,creative,,editorial,vibe_former_roommate,vibe,3,7.0,clean,3380
grok,creative,,editorial,vibe_former_roommate,vibe,4,7.0,clean,3761
grok,creative,,editorial,vibe_former_roommate,vibe,6,7.0,clean,2644
grok,creative,,editorial,vibe_former_roommate,vibe,5,7.0,clean,3836
grok,creative,,editorial,vibe_former_roommate,vibe,8,7.0,clean,2638
grok,creative,,editorial,vibe_former_roommate,vibe,7,7.0,clean,2889
grok,creative,,editorial,vibe_former_roommate,vibe,10,7.0,clean,2333
grok,creative,,editorial,vibe_former_roommate,vibe,9,7.0,clean,3641
grok,creative,,editorial,vibe_former_roommate,vibe,12,7.0,clean,2982
grok,creative,,editorial,vibe_former_roommate,vibe,11,7.0,clean,3648
grok,creative,,editorial,vibe_former_roommate,vibe,13,7.0,clean,2768
grok,creative,,editorial,vibe_former_roommate,vibe,14,7.0,clean,3622
grok,creative,,editorial,vibe_former_roommate,vibe,15,7.0,clean,2839
grok,creative,,editorial,vibe_former_roommate,vibe,16,7.0,clean,3158
grok,creative,,editorial,vibe_former_roommate,vibe,19,7.0,clean,2348
grok,creative,,editorial,vibe_former_roommate,vibe,18,7.0,clean,2883
grok,creative,,editorial,vibe_former_roommate,vibe,17,7.0,clean,2969
grok,creative,,editorial,vibe_friend_ex,vibe,1,7.0,clean,2212
grok,creative,,editorial,vibe_friend_ex,vibe,0,7.0,clean,3302
grok,creative,,editorial,vibe_friend_ex,vibe,4,6.0,clean,2598
grok,creative,,editorial,vibe_friend_ex,vibe,3,7.0,clean,3111
grok,creative,,editorial,vibe_friend_ex,vibe,2,7.0,clean,3268
grok,creative,,editorial,vibe_friend_ex,vibe,5,7.0,clean,3318
grok,creative,,editorial,vibe_friend_ex,vibe,6,6.0,clean,3273
grok,creative,,editorial,vibe_friend_ex,vibe,7,7.0,clean,3816
grok,creative,,editorial,vibe_friend_ex,vibe,8,7.0,clean,3257
grok,creative,,editorial,vibe_friend_ex,vibe,9,7.0,clean,3487
grok,creative,,editorial,vibe_friend_ex,vibe,10,7.0,clean,3606
grok,creative,,editorial,vibe_friend_ex,vibe,11,7.0,clean,3297
grok,creative,,editorial,vibe_friend_ex,vibe,12,7.0,clean,3010
grok,creative,,editorial,vibe_friend_ex,vibe,13,7.0,clean,3607
grok,creative,,editorial,vibe_friend_ex,vibe,16,7.0,clean,3070
grok,creative,,editorial,vibe_friend_ex,vibe,14,8.0,clean,3109
grok,creative,,editorial,vibe_friend_ex,vibe,15,7.0,clean,3284
grok,creative,,editorial,vibe_friend_ex,vibe,17,7.0,clean,3147
grok,creative,,editorial,vibe_friend_ex,vibe,18,7.0,clean,3397
grok,creative,,editorial,vibe_friend_ex,vibe,19,7.0,clean,2938
grok,creative,,editorial,vibe_nervous,vibe,0,7.0,clean,3019
grok,creative,,editorial,vibe_nervous,vibe,1,7.0,clean,3408
grok,creative,,editorial,vibe_nervous,vibe,2,8.0,clean,4001
grok,creative,,editorial,vibe_nervous,vibe,3,7.0,clean,2763
grok,creative,,editorial,vibe_nervous,vibe,4,7.0,clean,2969
grok,creative,,editorial,vibe_nervous,vibe,5,7.0,clean,3189
grok,creative,,editorial,vibe_nervous,vibe,6,7.0,clean,3279
grok,creative,,editorial,vibe_nervous,vibe,7,7.0,clean,3760
grok,creative,,editorial,vibe_nervous,vibe,9,7.0,clean,2558
grok,creative,,editorial,vibe_nervous,vibe,8,7.0,clean,3587
grok,creative,,editorial,vibe_nervous,vibe,10,7.0,clean,2516
grok,creative,,editorial,vibe_nervous,vibe,11,8.0,clean,2139
grok,creative,,editorial,vibe_nervous,vibe,12,7.0,clean,2663
grok,creative,,editorial,vibe_nervous,vibe,13,7.0,clean,2831
grok,creative,,editorial,vibe_nervous,vibe,14,7.0,clean,3523
grok,creative,,editorial,vibe_nervous,vibe,15,7.0,clean,3151
grok,creative,,editorial,vibe_nervous,vibe,16,7.0,clean,3243
grok,creative,,editorial,vibe_nervous,vibe,17,7.0,clean,3615
grok,creative,,editorial,vibe_nervous,vibe,18,8.0,clean,3798
grok,creative,,editorial,vibe_nervous,vibe,19,7.0,clean,2972
grok,creative,,editorial,vibe_no_eye_contact,vibe,0,7.0,clean,2782
grok,creative,,editorial,vibe_no_eye_contact,vibe,2,7.0,clean,2228
grok,creative,,editorial,vibe_no_eye_contact,vibe,1,8.0,clean,2586
grok,creative,,editorial,vibe_no_eye_contact,vibe,5,7.0,clean,2865
grok,creative,,editorial,vibe_no_eye_contact,vibe,3,7.0,clean,3582
grok,creative,,editorial,vibe_no_eye_contact,vibe,6,7.0,clean,2609
grok,creative,,editorial,vibe_no_eye_contact,vibe,4,8.0,clean,2832
grok,creative,,editorial,vibe_no_eye_contact,vibe,7,7.0,clean,3192
grok,creative,,editorial,vibe_no_eye_contact,vibe,8,7.0,clean,3698
grok,creative,,editorial,vibe_no_eye_contact,vibe,9,7.0,clean,2903
grok,creative,,editorial,vibe_no_eye_contact,vibe,12,7.0,clean,2996
grok,creative,,editorial,vibe_no_eye_contact,vibe,11,7.0,clean,2539
grok,creative,,editorial,vibe_no_eye_contact,vibe,10,7.0,clean,2934
grok,creative,,editorial,vibe_no_eye_contact,vibe,13,7.0,clean,3068
grok,creative,,editorial,vibe_no_eye_contact,vibe,14,7.0,clean,3369
grok,creative,,editorial,vibe_no_eye_contact,vibe,16,7.0,clean,3087
grok,creative,,editorial,vibe_no_eye_contact,vibe,15,7.0,clean,3868
grok,creative,,editorial,vibe_no_eye_contact,vibe,17,8.0,clean,3503
grok,creative,,editorial,vibe_no_eye_contact,vibe,18,7.0,clean,3696
grok,creative,,editorial,vibe_no_eye_contact,vibe,19,7.0,clean,2768
grok,creative,,editorial,vibe_old_crush,vibe,0,7.0,clean,2615
grok,creative,,editorial,vibe_old_crush,vibe,2,7.0,clean,3019
grok,creative,,editorial,vibe_old_crush,vibe,1,7.0,clean,3604
grok,creative,,editorial,vibe_old_crush,vibe,3,7.0,clean,2883
grok,creative,,editorial,vibe_old_crush,vibe,4,7.0,clean,3369
grok,creative,,editorial,vibe_old_crush,vibe,5,7.0,clean,3180
grok,creative,,editorial,vibe_old_crush,vibe,6,8.0,clean,3217
grok,creative,,editorial,vibe_old_crush,vibe,8,7.0,clean,2577
grok,creative,,editorial,vibe_old_crush,vibe,7,7.0,clean,2650
grok,creative,,editorial,vibe_old_crush,vibe,9,7.0,clean,2683
grok,creative,,editorial,vibe_old_crush,vibe,10,7.0,clean,3125
grok,creative,,editorial,vibe_old_crush,vibe,11,7.0,clean,2839
grok,creative,,editorial,vibe_old_crush,vibe,13,7.0,clean,2494
grok,creative,,editorial,vibe_old_crush,vibe,12,7.0,clean,3649
grok,creative,,editorial,vibe_old_crush,vibe,14,7.0,clean,3297
grok,creative,,editorial,vibe_old_crush,vibe,15,7.0,clean,2975
grok,creative,,editorial,vibe_old_crush,vibe,16,7.0,clean,3755
grok,creative,,editorial,vibe_old_crush,vibe,18,7.0,clean,2409
grok,creative,,editorial,vibe_old_crush,vibe,17,7.0,clean,3069
grok,creative,,editorial,vibe_old_crush,vibe,19,7.0,clean,2552
grok,creative,,editorial,vibe_weird_email,vibe,0,7.0,clean,2566
grok,creative,,editorial,vibe_weird_email,vibe,3,7.0,clean,3161
grok,creative,,editorial,vibe_weird_email,vibe,2,7.0,clean,2780
grok,creative,,editorial,vibe_weird_email,vibe,1,7.0,clean,3362
grok,creative,,editorial,vibe_weird_email,vibe,5,7.0,clean,2773
grok,creative,,editorial,vibe_weird_email,vibe,6,7.0,clean,2900
grok,creative,,editorial,vibe_weird_email,vibe,4,7.0,clean,3227
grok,creative,,editorial,vibe_weird_email,vibe,8,7.0,clean,2705
grok,creative,,editorial,vibe_weird_email,vibe,9,7.0,clean,2728
grok,creative,,editorial,vibe_weird_email,vibe,7,7.0,clean,3330
grok,creative,,editorial,vibe_weird_email,vibe,10,7.0,clean,2682
grok,creative,,editorial,vibe_weird_email,vibe,12,7.0,clean,3616
grok,creative,,editorial,vibe_weird_email,vibe,11,7.0,clean,3379
grok,creative,,editorial,vibe_weird_email,vibe,13,7.0,clean,2614
grok,creative,,editorial,vibe_weird_email,vibe,15,7.0,clean,3096
grok,creative,,editorial,vibe_weird_email,vibe,14,7.0,clean,3384
grok,creative,,editorial,vibe_weird_email,vibe,16,7.0,clean,3222
grok,creative,,editorial,vibe_weird_email,vibe,18,7.0,clean,2478
grok,creative,,editorial,vibe_weird_email,vibe,19,7.0,clean,3190
grok,creative,,editorial,vibe_weird_email,vibe,17,6.0,clean,3659
grok,essay_grading,essay_a,friend,bare,essay,0,7.0,clean,2925
grok,essay_grading,essay_a,friend,bare,essay,1,7.0,clean,3967
grok,essay_grading,essay_a,friend,bare,essay,2,8.0,clean,3040
grok,essay_grading,essay_a,friend,bare,essay,3,7.0,clean,3137
grok,essay_grading,essay_a,friend,bare,essay,4,7.0,clean,3107
grok,essay_grading,essay_a,friend,bare,essay,5,7.5,clean,3030
grok,essay_grading,essay_a,friend,bare,essay,6,8.0,clean,3224
grok,essay_grading,essay_a,friend,bare,essay,8,7.0,clean,2167
grok,essay_grading,essay_a,friend,bare,essay,7,8.0,clean,3557
grok,essay_grading,essay_a,friend,bare,essay,9,7.0,clean,3064
grok,essay_grading,essay_a,friend,bare,essay,11,8.0,clean,3098
grok,essay_grading,essay_a,friend,bare,essay,10,8.0,clean,3784
grok,essay_grading,essay_a,friend,bare,essay,12,7.0,clean,3189
grok,essay_grading,essay_a,friend,bare,essay,13,8.0,clean,3160
grok,essay_grading,essay_a,friend,bare,essay,14,7.0,clean,2605
grok,essay_grading,essay_a,friend,bare,essay,15,7.0,clean,3867
grok,essay_grading,essay_a,friend,bare,essay,16,7.0,clean,3625
grok,essay_grading,essay_a,friend,bare,essay,17,7.5,clean,3156
grok,essay_grading,essay_a,friend,bare,essay,18,7.0,clean,4020
grok,essay_grading,essay_a,friend,bare,essay,19,7.0,clean,3028
grok,essay_grading,essay_a,friend,esl_learning,essay,1,8.0,clean,3816
grok,essay_grading,essay_a,friend,esl_learning,essay,0,8.0,clean,4155
grok,essay_grading,essay_a,friend,esl_learning,essay,2,8.0,clean,3459
grok,essay_grading,essay_a,friend,esl_learning,essay,3,8.0,clean,3646
grok,essay_grading,essay_a,friend,esl_learning,essay,4,8.0,clean,3990
grok,essay_grading,essay_a,friend,esl_learning,essay,6,8.0,clean,3550
grok,essay_grading,essay_a,friend,esl_learning,essay,7,8.0,clean,2976
grok,essay_grading,essay_a,friend,esl_learning,essay,5,8.0,clean,5612
grok,essay_grading,essay_a,friend,esl_learning,essay,8,8.0,clean,2798
grok,essay_grading,essay_a,friend,esl_learning,essay,9,8.0,clean,2980
grok,essay_grading,essay_a,friend,esl_learning,essay,10,8.0,clean,3096
grok,essay_grading,essay_a,friend,esl_learning,essay,11,8.0,clean,3093
grok,essay_grading,essay_a,friend,esl_learning,essay,13,8.0,clean,4109
grok,essay_grading,essay_a,friend,esl_learning,essay,12,8.0,clean,4048
grok,essay_grading,essay_a,friend,esl_learning,essay,14,8.0,clean,3540
grok,essay_grading,essay_a,friend,esl_learning,essay,16,8.0,clean,3389
grok,essay_grading,essay_a,friend,esl_learning,essay,15,8.0,clean,3599
grok,essay_grading,essay_a,friend,esl_learning,essay,17,8.0,clean,4159
grok,essay_grading,essay_a,friend,esl_learning,essay,19,8.0,clean,3349
grok,essay_grading,essay_a,friend,esl_learning,essay,18,8.0,clean,5948
grok,essay_grading,essay_a,friend,esl_recent,essay,0,7.5,clean,3246
grok,essay_grading,essay_a,friend,esl_recent,essay,1,8.0,clean,3689
grok,essay_grading,essay_a,friend,esl_recent,essay,2,8.0,clean,3366
grok,essay_grading,essay_a,friend,esl_recent,essay,3,8.0,clean,3258
grok,essay_grading,essay_a,friend,esl_recent,essay,4,8.0,clean,3352
grok,essay_grading,essay_a,friend,esl_recent,essay,5,8.0,clean,3945
grok,essay_grading,essay_a,friend,esl_recent,essay,6,7.0,clean,3459
grok,essay_grading,essay_a,friend,esl_recent,essay,7,8.0,clean,3726
grok,essay_grading,essay_a,friend,esl_recent,essay,8,8.0,clean,3739
grok,essay_grading,essay_a,friend,esl_recent,essay,10,7.0,clean,2975
grok,essay_grading,essay_a,friend,esl_recent,essay,11,8.0,clean,3700
grok,essay_grading,essay_a,friend,esl_recent,essay,12,8.0,clean,4077
grok,essay_grading,essay_a,friend,esl_recent,essay,9,8.0,clean,6000
grok,essay_grading,essay_a,friend,esl_recent,essay,13,7.5,clean,3486
grok,essay_grading,essay_a,friend,esl_recent,essay,14,7.5,clean,3531
grok,essay_grading,essay_a,friend,esl_recent,essay,15,8.0,clean,4205
grok,essay_grading,essay_a,friend,esl_recent,essay,19,8.0,clean,2997
grok,essay_grading,essay_a,friend,esl_recent,essay,17,8.0,clean,4105
grok,essay_grading,essay_a,friend,esl_recent,essay,16,8.0,clean,4226
grok,essay_grading,essay_a,friend,esl_recent,essay,18,8.0,clean,3913
grok,essay_grading,essay_a,friend,stakes_college_app,essay,0,7.0,clean,3042
grok,essay_grading,essay_a,friend,stakes_college_app,essay,1,7.0,clean,2208
grok,essay_grading,essay_a,friend,stakes_college_app,essay,2,7.0,clean,3630
grok,essay_grading,essay_a,friend,stakes_college_app,essay,3,7.0,clean,3412
grok,essay_grading,essay_a,friend,stakes_college_app,essay,4,7.5,clean,3383
grok,essay_grading,essay_a,friend,stakes_college_app,essay,5,7.0,clean,3335
grok,essay_grading,essay_a,friend,stakes_college_app,essay,6,8.0,clean,3866
grok,essay_grading,essay_a,friend,stakes_college_app,essay,7,7.0,clean,3023
grok,essay_grading,essay_a,friend,stakes_college_app,essay,8,7.0,clean,2790
grok,essay_grading,essay_a,friend,stakes_college_app,essay,10,7.0,clean,2852
grok,essay_grading,essay_a,friend,stakes_college_app,essay,9,7.0,clean,3044
grok,essay_grading,essay_a,friend,stakes_college_app,essay,11,8.0,clean,2861
grok,essay_grading,essay_a,friend,stakes_college_app,essay,12,7.0,clean,3166
grok,essay_grading,essay_a,friend,stakes_college_app,essay,13,7.0,clean,3404
grok,essay_grading,essay_a,friend,stakes_college_app,essay,15,7.0,clean,3464
grok,essay_grading,essay_a,friend,stakes_college_app,essay,16,7.0,clean,2656
grok,essay_grading,essay_a,friend,stakes_college_app,essay,19,7.0,clean,2532
grok,essay_grading,essay_a,friend,stakes_college_app,essay,14,8.0,clean,3297
grok,essay_grading,essay_a,friend,stakes_college_app,essay,18,7.5,clean,2724
grok,essay_grading,essay_a,friend,stakes_college_app,essay,17,7.0,clean,3599
grok,essay_grading,essay_a,friend,stakes_competitive,essay,0,7.0,clean,2579
grok,essay_grading,essay_a,friend,stakes_competitive,essay,1,7.0,clean,3417
grok,essay_grading,essay_a,friend,stakes_competitive,essay,2,7.0,clean,2906
grok,essay_grading,essay_a,friend,stakes_competitive,essay,4,7.0,clean,2576
grok,essay_grading,essay_a,friend,stakes_competitive,essay,3,7.0,clean,3724
grok,essay_grading,essay_a,friend,stakes_competitive,essay,7,7.0,clean,2414
grok,essay_grading,essay_a,friend,stakes_competitive,essay,5,7.0,clean,3449
grok,essay_grading,essay_a,friend,stakes_competitive,essay,6,7.0,clean,3542
grok,essay_grading,essay_a,friend,stakes_competitive,essay,8,7.0,clean,2713
grok,essay_grading,essay_a,friend,stakes_competitive,essay,9,7.5,clean,4194
grok,essay_grading,essay_a,friend,stakes_competitive,essay,10,7.0,clean,3303
grok,essay_grading,essay_a,friend,stakes_competitive,essay,11,7.0,clean,3001
grok,essay_grading,essay_a,friend,stakes_competitive,essay,13,7.0,clean,2349
grok,essay_grading,essay_a,friend,stakes_competitive,essay,14,7.0,clean,2796
grok,essay_grading,essay_a,friend,stakes_competitive,essay,12,7.0,clean,2928
grok,essay_grading,essay_a,friend,stakes_competitive,essay,15,7.0,clean,2661
grok,essay_grading,essay_a,friend,stakes_competitive,essay,16,7.0,clean,2601
grok,essay_grading,essay_a,friend,stakes_competitive,essay,17,7.0,clean,3439
grok,essay_grading,essay_a,friend,stakes_competitive,essay,18,7.0,clean,2643
grok,essay_grading,essay_a,friend,stakes_competitive,essay,19,8.0,clean,3007
grok,essay_grading,essay_a,student,bare,essay,0,7.0,clean,3053
grok,essay_grading,essay_a,student,bare,essay,1,7.0,clean,3034
grok,essay_grading,essay_a,student,bare,essay,2,7.0,clean,3526
grok,essay_grading,essay_a,student,bare,essay,3,8.0,clean,2832
grok,essay_grading,essay_a,student,bare,essay,4,8.0,clean,2923
grok,essay_grading,essay_a,student,bare,essay,5,8.0,clean,3310
grok,essay_grading,essay_a,student,bare,essay,6,7.0,clean,2912
grok,essay_grading,essay_a,student,bare,essay,7,7.0,clean,3567
grok,essay_grading,essay_a,student,bare,essay,8,8.0,clean,4031
grok,essay_grading,essay_a,student,bare,essay,9,8.0,clean,3272
grok,essay_grading,essay_a,student,bare,essay,10,7.0,clean,3790
grok,essay_grading,essay_a,student,bare,essay,12,7.0,clean,2659
grok,essay_grading,essay_a,student,bare,essay,11,7.0,clean,3982
grok,essay_grading,essay_a,student,bare,essay,13,8.0,clean,3050
grok,essay_grading,essay_a,student,bare,essay,14,8.0,clean,2803
grok,essay_grading,essay_a,student,bare,essay,15,8.0,clean,3565
grok,essay_grading,essay_a,student,bare,essay,16,8.0,clean,3193
grok,essay_grading,essay_a,student,bare,essay,17,7.0,clean,2977
grok,essay_grading,essay_a,student,bare,essay,18,8.0,clean,3176
grok,essay_grading,essay_a,student,bare,essay,19,7.0,clean,2826
grok,essay_grading,essay_a,student,credibility_published,essay,0,7.0,clean,3029
grok,essay_grading,essay_a,student,credibility_published,essay,1,8.0,clean,3406
grok,essay_grading,essay_a,student,credibility_published,essay,4,8.0,clean,2992
grok,essay_grading,essay_a,student,credibility_published,essay,3,8.0,clean,3967
grok,essay_grading,essay_a,student,credibility_published,essay,2,7.0,clean,5388
grok,essay_grading,essay_a,student,credibility_published,essay,5,8.0,clean,3062
grok,essay_grading,essay_a,student,credibility_published,essay,6,8.0,clean,3240
grok,essay_grading,essay_a,student,credibility_published,essay,7,8.0,clean,3584
grok,essay_grading,essay_a,student,credibility_published,essay,8,8.0,clean,3664
